D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_1.d, -ESI EIC(133.0137) Scan Frag=175.0V acs_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_3.d ,1,4.146,4.256,4.805,9232,113642,100,100,100,0.659,,0,0,0,0,,9232,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_1.d, -ESI EIC(133.0137) Scan Frag=175.0V ppk_neg_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_1.d ,1,4.042,4.247,4.746,9443,116504,100,100,100,0.703,,0,1490,0,142,,9484,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_2.d, -ESI EIC(133.0137) Scan Frag=175.0V ppk_neg_2.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_2.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_2.d ,1,4.048,4.281,4.835,9259,125558,100,100,100,0.787,,0,406,0,69,,9280,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_3.d, -ESI EIC(133.0137) Scan Frag=175.0V ppk_neg_3.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_3.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231114_mod3\ppk_neg_3.d ,1,4.051,4.256,4.76,8348,126123,100,100,100,0.709,,388,1840,127,63,,8457,,,MM,,,,,M,,,,,,,
