D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day1_noPW_1.d, -ESI EIC(87.0082) Scan Frag=175.0V day1_noPW_1.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_5.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_5.d ,1,0.927,1.015,1.304,446791.54,3188618.07,100,100,99.15,0.377,,22943.08,6686.35,20911.49,6686.35,,464356.31,,,MM,,,,,M,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_5.d ,2,1.451,1.479,1.506,10272.89,27384.58,0.86,2.3,0.85,0.044,,8157.34,7896.94,316.48,-831.99,1.18,10519.4,,,  ,248.9664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_6.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_6.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_6.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_6.d ,1,0.92,1.02,1.281,470807.79,3523611.01,100,100,100,0.36,,27379.83,30418.66,26306.5,13805.53,,493652.5,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_7.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_7.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_7.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_7.d ,1,0.908,1.019,1.302,478844.94,3524440.19,100,100,100,0.393,,26502.78,7031.89,25200.25,7031.89,,498927.69,,,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d, -ESI EIC(87.0082) Scan Frag=175.0V day3_PW_8.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,1,0.968,1.021,1.223,162557.87,924288.28,100,100,91.13,0.077,,18081.67,14297.46,,,,,6387,1866.38,0.41,168186.81,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,2,1.223,1.236,1.286,14300.04,39964.63,4.32,8.8,3.94,0.047,,14297.46,0,,,,,1866.38,752.04,0.36,15637.56,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,3,1.286,1.299,1.321,10553.1,13373.45,1.45,6.49,1.32,0.021,,0,0,,,,,752.04,131,0.83,11232.82,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,4,1.358,1.432,1.443,7020.77,24367.86,2.64,4.32,2.4,0.049,,4302.32,7235.71,,,,,1046.68,3119.12,7.38,10349.76,,,  ,248.9664,,,,,,,
D:\Projects\Marchand\Data\Carothers\231120_hydrogel\day3_PW_8.d ,5,1.443,1.457,1.488,6611.24,12300.06,1.33,4.07,1.21,0.031,,7235.71,0,,,,,3119.12,4209,0.6,10034.01,,,  ,248.9664,,,,,,,
