"D:\Projects\Marchand\Data\Carothers\230707_mod2\gcv_1.d"," -ESI EIC(74.0242) Scan Frag=175.0V gcv_1.d "
"D:\Projects\Marchand\Data\Carothers\230707_mod2\gcv_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"1" ,3.010,3.029,3.040,261.80,137.27,9.28,26.01,2.53,0.009,,0.00,0.00,,,,,0.00,0.00,1.17,0.00,,,  ,237.0916,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"2" ,3.040,3.104,3.130,482.97,914.06,61.76,47.98,16.83,0.032,,0.00,0.00,,,,,0.00,0.00,0.91,536.13,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"3" ,3.130,3.221,3.238,546.11,863.00,58.31,54.26,15.89,0.026,,0.00,0.00,,,,,0.00,0.00,4.73,730.33,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"4" ,3.238,3.254,3.268,1006.55,579.62,39.16,100.00,10.67,0.010,,0.00,0.00,,,,,0.00,0.00,1.14,1207.48,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"5" ,3.268,3.319,3.334,778.00,521.86,35.26,77.29,9.61,0.016,,0.00,0.00,,,,,0.00,0.00,1.38,797.14,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"6" ,3.334,3.346,3.361,243.46,163.56,11.05,24.19,3.01,0.011,,0.00,0.00,,,,,0.00,0.00,1.06,229.26,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"7" ,3.361,3.491,3.506,642.57,1480.02,100.00,63.84,27.25,0.038,,0.00,0.00,,,,,0.00,0.00,6.11,667.73,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"8" ,3.506,3.566,3.579,551.10,243.76,16.47,54.75,4.49,0.007,,0.00,0.00,,,,,0.00,0.00,1.04,0.00,,,  ,248.9647,,,,,,,,,,,,
"D:\Projects\Marchand\Data\Carothers\230707_mod2\pyc_noB_3.d" ,"9" ,3.883,3.969,3.999,529.10,528.06,35.68,52.57,9.72,0.034,,0.00,0.00,,,,,0.00,24.50,7.88,0.00,,,  ,248.9647,,,,,,,,,,,,

